"I","PI0","PI1","QI","LI","TI"
3324,76.73,76.73,-34.3,11,13
3325,79.5,79.5,-10,11,13
3326,80.03,80.03,-12,11,13
3327,80.07,80.07,-34.1,11,13
3328,80.1,80.1,-8,11,13
3329,130.01,130.01,-214,11,13
3330,133.12,133.12,-192,11,13
3331,145,145,-21,11,13
3332,145.01,145.01,-10.3,11,13
3333,160,160,-1578.1,11,13
3334,180,180,-738.6,11,13
3335,180.3,180.3,-54.4,11,13
3336,0,0,-13401.7,11,14
3337,0.1,0.1,-1,11,14
3338,0.6,0.6,-8.5,11,14
3339,0.7,0.7,-18.3,11,14
3340,1,1,-4.3,11,14
3341,1.02,1.02,-84,11,14
3342,1.5,1.5,-13.3,11,14
3343,2.5,2.5,-42.3,11,14
3344,4,4,-239,11,14
3345,4.5,4.5,-2.8,11,14
3346,5,5,-300,11,14
3347,6,6,-114.7,11,14
3348,7,7,-21.1,11,14
3349,7.04,7.04,-82.4,11,14
3350,8.02,8.02,-17,11,14
3351,8.25,8.25,-35.6,11,14
3352,9.03,9.03,-5,11,14
3353,11,11,-152.6,11,14
3354,12.01,12.01,-72,11,14
3355,15,15,-0.1,11,14
3356,16.01,16.01,-110,11,14
3357,16.03,16.03,-4,11,14
3358,16.25,16.25,-14.6,11,14
3359,20,20,-28.6,11,14
3360,20.02,20.02,-19,11,14
3361,20.8,20.8,-121.6,11,14
3362,21,21,-20,11,14
3363,22.03,22.03,-57,11,14
3364,22.1,22.1,-121.6,11,14
3365,24,24,-4.8,11,14
3366,25,25,-1.6,11,14
3367,26,26,-4.9,11,14
3368,26.3,26.3,-121.6,11,14
3369,26.8,26.8,-6.8,11,14
3370,27.7,27.7,-72.2,11,14
3371,28.01,28.01,-80,11,14
3372,29.6,29.6,-121.6,11,14
3373,30,30,-80,11,14
3374,30.4,30.4,-139.3,11,14
3375,30.5,30.5,-80,11,14
3376,31,31,-72.2,11,14
3377,31.5,31.5,-80,11,14
3378,32.01,32.01,-20,11,14
3379,33.03,33.03,-11,11,14
3380,33.5,33.5,-80,11,14
3381,34.01,34.01,-138,11,14
3382,34.02,34.02,-20,11,14
3383,34.8,34.8,-72.8,11,14
3384,35,35,-15.8,11,14
3385,35.03,35.03,-22,11,14
3386,35.2,35.2,-72.8,11,14
3387,35.5,35.5,-93.6,11,14
3388,36.1,36.1,-285.3,11,14
3389,37.4,37.4,-285.3,11,14
3390,37.51,37.51,-93.6,11,14
3391,38,38,-108,11,14
3392,38.01,38.01,-38,11,14
3393,38.02,38.02,-30,11,14
3394,39,39,-139.3,11,14
3395,39.01,39.01,-22,11,14
3396,39.5,39.5,-285.3,11,14
3397,39.52,39.52,-93.6,11,14
3398,40,40,-57.9,11,14
3399,40.03,40.03,-4,11,14
3400,40.2,40.2,-285.3,11,14
3401,40.89,40.89,-50,11,14
3402,40.99,40.99,-50,11,14
3403,41.01,41.01,-40,11,14
3404,41.09,41.09,-50,11,14
3405,41.19,41.19,-50,11,14
3406,41.53,41.53,-93.6,11,14
3407,42.03,42.03,-7,11,14
3408,42.5,42.5,-65.1,11,14
3409,43,43,-55,11,14
3410,43.01,43.01,-65,11,14
3411,43.12,43.12,-50,11,14
3412,43.22,43.22,-50,11,14
3413,43.32,43.32,-50,11,14
3414,43.42,43.42,-50,11,14
3415,43.56,43.56,-72,11,14
3416,43.7,43.7,-90,11,14
3417,44.41,44.41,-90,11,14
3418,45,45,-33.8,11,14
3419,45.11,45.11,-90,11,14
3420,45.13,45.13,-45,11,14
3421,45.63,45.63,-68.9,11,14
3422,46,46,-55,11,14
3423,46.02,46.02,-20,11,14
3424,46.17,46.17,-68.9,11,14
3425,46.95,46.95,-100,11,14
3426,47.36,47.36,-50,11,14
3427,47.46,47.46,-50,11,14
3428,47.5,47.5,-0.1,11,14
3429,47.56,47.56,-50,11,14
3430,47.66,47.66,-50,11,14
3431,47.73,47.73,-100,11,14
3432,48.52,48.52,-100,11,14
3433,50,50,-76.4,11,14
3434,50.13,50.13,-45,11,14
3435,50.5,50.5,-0.1,11,14
3436,55,55,-3.2,11,14
3437,55.13,55.13,-45,11,14
3438,60,60,-55,11,14
3439,65.5,65.5,-10,11,14
3440,70,70,-48.8,11,14
3441,70.04,70.04,-34.3,11,14
3442,73.34,73.34,-12,11,14
3443,73.38,73.38,-34.3,11,14
3444,73.5,73.5,-35,11,14
3445,75.6,75.6,-72.8,11,14
3446,76.69,76.69,-12,11,14
3447,76.73,76.73,-34.3,11,14
3448,79.5,79.5,-10,11,14
3449,80.03,80.03,-12,11,14
3450,80.07,80.07,-34.1,11,14
3451,80.1,80.1,-8,11,14
3452,130.01,130.01,-259,11,14
3453,133.12,133.12,-192,11,14
3454,145,145,-21,11,14
3455,145.01,145.01,-10.3,11,14
3456,160,160,-1611.5,11,14
3457,180,180,-738.6,11,14
3458,180.3,180.3,-54.4,11,14
3459,0,0,-13250.6,11,15
3460,0.1,0.1,-1,11,15
3461,0.6,0.6,-8.5,11,15
3462,0.7,0.7,-14.7,11,15
3463,1,1,-4.3,11,15
3464,1.02,1.02,-84,11,15
3465,1.5,1.5,-19.6,11,15
3466,2.5,2.5,-40.9,11,15
3467,4,4,-238.4,11,15
3468,4.5,4.5,-1.3,11,15
3469,5,5,-300,11,15
3470,6,6,-112.2,11,15
3471,7,7,-24,11,15
3472,7.04,7.04,-35.3,11,15
3473,8.02,8.02,-17,11,15
3474,8.25,8.25,-37.2,11,15
3475,9.03,9.03,-5,11,15
3476,11,11,-137.4,11,15
3477,12.01,12.01,-72,11,15
3478,15,15,-0.1,11,15
3479,16.01,16.01,-110,11,15
3480,16.03,16.03,-4,11,15
3481,16.25,16.25,-14.9,11,15
3482,20,20,-28.6,11,15
3483,20.02,20.02,-19,11,15
3484,20.8,20.8,-121.6,11,15
3485,21,21,-20,11,15
3486,22.03,22.03,-12,11,15
3487,22.1,22.1,-121.6,11,15
3488,24,24,-4.8,11,15
3489,25,25,-1.6,11,15
3490,26,26,-4.9,11,15
3491,26.3,26.3,-121.6,11,15
3492,26.8,26.8,-6.8,11,15
3493,27.7,27.7,-72.2,11,15
3494,28.01,28.01,-80,11,15
3495,29.6,29.6,-121.6,11,15
3496,30,30,-80,11,15
3497,30.4,30.4,-139.3,11,15
3498,30.5,30.5,-80,11,15
3499,31,31,-72.2,11,15
3500,31.5,31.5,-80,11,15
3501,32.01,32.01,-20,11,15
3502,33.5,33.5,-80,11,15
3503,34.01,34.01,-138,11,15
3504,34.02,34.02,-20,11,15
3505,34.8,34.8,-72.8,11,15
3506,35,35,-15.8,11,15
3507,35.03,35.03,-22,11,15
3508,35.2,35.2,-72.8,11,15
3509,35.5,35.5,-94.5,11,15
3510,36.03,36.03,-34,11,15
3511,36.1,36.1,-285.3,11,15
3512,37.4,37.4,-285.3,11,15
3513,37.51,37.51,-94.5,11,15
3514,38,38,-108,11,15
3515,38.01,38.01,-38,11,15
3516,38.02,38.02,-30,11,15
3517,39,39,-139.3,11,15
3518,39.01,39.01,-22,11,15
3519,39.5,39.5,-285.3,11,15
3520,39.52,39.52,-94.5,11,15
3521,40,40,-57.9,11,15
3522,40.03,40.03,-4,11,15
3523,40.2,40.2,-285.3,11,15
3524,40.89,40.89,-50,11,15
3525,40.99,40.99,-50,11,15
3526,41.01,41.01,-40,11,15
3527,41.09,41.09,-50,11,15
3528,41.19,41.19,-50,11,15
3529,41.53,41.53,-94.6,11,15
3530,42,42,-55,11,15
3531,42.03,42.03,-7,11,15
3532,42.5,42.5,-65.1,11,15
3533,43.01,43.01,-65,11,15
3534,43.12,43.12,-50,11,15
3535,43.22,43.22,-50,11,15
3536,43.32,43.32,-50,11,15
3537,43.42,43.42,-50,11,15
3538,43.56,43.56,-72,11,15
3539,43.7,43.7,-90,11,15
3540,44.41,44.41,-90,11,15
3541,45,45,-88.8,11,15
3542,45.11,45.11,-90,11,15
3543,45.13,45.13,-45,11,15
3544,45.63,45.63,-68.9,11,15
3545,46.02,46.02,-20,11,15
3546,46.17,46.17,-68.9,11,15
3547,46.95,46.95,-100,11,15
3548,47.36,47.36,-50,11,15
3549,47.46,47.46,-50,11,15
3550,47.5,47.5,-0.1,11,15
3551,47.56,47.56,-50,11,15
3552,47.66,47.66,-50,11,15
3553,47.73,47.73,-100,11,15
3554,48,48,-55,11,15
3555,48.52,48.52,-100,11,15
3556,50,50,-21.4,11,15
3557,50.13,50.13,-45,11,15
3558,50.5,50.5,-0.1,11,15
3559,55,55,-58.2,11,15
3560,55.13,55.13,-45,11,15
3561,65.5,65.5,-10,11,15
3562,70,70,-48.8,11,15
3563,70.04,70.04,-34.3,11,15
3564,73.34,73.34,-12,11,15
3565,73.38,73.38,-34.3,11,15
3566,73.5,73.5,-45,11,15
3567,75.6,75.6,-72.8,11,15
3568,76.69,76.69,-12,11,15
3569,76.73,76.73,-34.3,11,15
3570,79.5,79.5,-10,11,15
3571,80.03,80.03,-12,11,15
3572,80.07,80.07,-34.1,11,15
3573,80.1,80.1,-50,11,15
3574,130.01,130.01,-237,11,15
3575,133.12,133.12,-192,11,15
3576,145,145,-21,11,15
3577,145.01,145.01,-10.3,11,15
3578,160,160,-1611.5,11,15
3579,180,180,-738.6,11,15
3580,180.3,180.3,-54.4,11,15
3581,0,0,-12876.1,11,16
3582,0.1,0.1,-1,11,16
3583,0.6,0.6,-8.5,11,16
3584,0.7,0.7,-14.8,11,16
3585,1,1,-4.3,11,16
3586,1.02,1.02,-84,11,16
3587,1.5,1.5,-21.7,11,16
3588,2.5,2.5,-35.8,11,16
3589,4,4,-221.4,11,16
3590,4.5,4.5,-1.2,11,16
3591,5,5,-300,11,16
3592,6,6,-119.9,11,16
3593,7,7,-25.6,11,16
3594,7.04,7.04,-25.8,11,16
3595,8.02,8.02,-17,11,16
3596,8.25,8.25,-34.5,11,16
3597,9.03,9.03,-5,11,16
3598,11,11,-129.7,11,16
3599,12.01,12.01,-72,11,16
3600,15,15,-0.1,11,16
3601,16.01,16.01,-110,11,16
3602,16.03,16.03,-4,11,16
3603,16.25,16.25,-14.6,11,16
3604,20,20,-28.6,11,16
3605,20.02,20.02,-19,11,16
3606,20.8,20.8,-121.6,11,16
3607,21,21,-20,11,16
3608,22.1,22.1,-121.6,11,16
3609,24,24,-4.8,11,16
3610,25,25,-1.5,11,16
3611,26,26,-4.9,11,16
3612,26.3,26.3,-121.6,11,16
3613,26.8,26.8,-6.8,11,16
3614,27.7,27.7,-72.2,11,16
3615,28.01,28.01,-80,11,16
3616,29.6,29.6,-121.6,11,16
3617,30,30,-80,11,16
3618,30.4,30.4,-139.3,11,16
3619,30.5,30.5,-80,11,16
3620,31,31,-72.2,11,16
3621,31.5,31.5,-80,11,16
3622,32.01,32.01,-20,11,16
3623,33.5,33.5,-80,11,16
3624,34.01,34.01,-138,11,16
3625,34.02,34.02,-20,11,16
3626,34.8,34.8,-72.8,11,16
3627,35,35,-12.4,11,16
3628,35.03,35.03,-22,11,16
3629,35.2,35.2,-72.8,11,16
3630,35.5,35.5,-93.7,11,16
3631,36.03,36.03,-34,11,16
3632,36.1,36.1,-285.3,11,16
3633,37.4,37.4,-285.3,11,16
3634,37.51,37.51,-93.7,11,16
3635,38,38,-108,11,16
3636,38.01,38.01,-38,11,16
3637,38.02,38.02,-30,11,16
3638,39,39,-139.3,11,16
3639,39.01,39.01,-22,11,16
3640,39.5,39.5,-285.3,11,16
3641,39.52,39.52,-93.7,11,16
3642,40,40,-61.4,11,16
3643,40.03,40.03,-4,11,16
3644,40.2,40.2,-285.3,11,16
3645,40.89,40.89,-50,11,16
3646,40.99,40.99,-50,11,16
3647,41.01,41.01,-40,11,16
3648,41.09,41.09,-50,11,16
3649,41.19,41.19,-50,11,16
3650,41.53,41.53,-93.6,11,16
3651,42,42,-55,11,16
3652,42.03,42.03,-7,11,16
3653,42.5,42.5,-65.1,11,16
3654,43.01,43.01,-65,11,16
3655,43.12,43.12,-50,11,16
3656,43.22,43.22,-50,11,16
3657,43.32,43.32,-50,11,16
3658,43.42,43.42,-50,11,16
3659,43.56,43.56,-72,11,16
3660,43.7,43.7,-90,11,16
3661,44.41,44.41,-90,11,16
3662,45,45,-30.4,11,16
3663,45.11,45.11,-90,11,16
3664,45.13,45.13,-45,11,16
3665,45.63,45.63,-68.9,11,16
3666,46,46,-55,11,16
3667,46.02,46.02,-20,11,16
3668,46.17,46.17,-68.9,11,16
3669,46.95,46.95,-100,11,16
3670,47.36,47.36,-50,11,16
3671,47.46,47.46,-50,11,16
3672,47.5,47.5,-0.1,11,16
3673,47.56,47.56,-50,11,16
3674,47.66,47.66,-50,11,16
3675,47.73,47.73,-100,11,16
3676,48.52,48.52,-100,11,16
3677,49,49,-55,11,16
3678,50,50,-24.8,11,16
3679,50.13,50.13,-45,11,16
3680,50.5,50.5,-0.1,11,16
3681,53,53,-55,11,16
3682,55.13,55.13,-45,11,16
3683,60,60,-3.2,11,16
3684,65.5,65.5,-10,11,16
3685,70,70,-48.8,11,16
3686,70.04,70.04,-34.3,11,16
3687,73.34,73.34,-12,11,16
3688,73.38,73.38,-34.3,11,16
3689,73.5,73.5,-45,11,16
3690,75.6,75.6,-72.8,11,16
3691,76.69,76.69,-12,11,16
3692,76.73,76.73,-34.3,11,16
3693,79.5,79.5,-10,11,16
3694,80.03,80.03,-12,11,16
3695,80.07,80.07,-34.1,11,16
3696,80.1,80.1,-50,11,16
3697,130.01,130.01,-237,11,16
3698,133.12,133.12,-192,11,16
3699,145,145,-21,11,16
3700,145.01,145.01,-10.3,11,16
3701,160,160,-1590.1,11,16
3702,180,180,-738.6,11,16
3703,180.3,180.3,-54.4,11,16
3704,0,0,-12134.2,11,17
3705,0.1,0.1,-1,11,17
3706,0.6,0.6,-8.5,11,17
3707,0.7,0.7,-13.2,11,17
3708,1,1,-4.3,11,17
3709,1.02,1.02,-84,11,17
3710,1.5,1.5,-21.6,11,17
3711,2.5,2.5,-24.5,11,17
3712,4,4,-204.7,11,17
3713,4.5,4.5,-1.7,11,17
3714,5,5,-300,11,17
3715,6,6,-111.5,11,17
3716,7,7,-28.5,11,17
3717,7.04,7.04,-25.4,11,17
3718,8.02,8.02,-17,11,17
3719,8.25,8.25,-31.8,11,17
3720,9.03,9.03,-5,11,17
3721,11,11,-121.4,11,17
3722,12.01,12.01,-72,11,17
3723,15,15,-0.1,11,17
3724,16.01,16.01,-110,11,17
3725,16.03,16.03,-4,11,17
3726,16.25,16.25,-11.9,11,17
3727,20,20,-28.6,11,17
3728,20.02,20.02,-19,11,17
3729,20.8,20.8,-121.6,11,17
3730,21,21,-20,11,17
3731,22.1,22.1,-121.6,11,17
3732,24,24,-4.8,11,17
3733,25,25,-1.5,11,17
3734,26,26,-4.9,11,17
3735,26.3,26.3,-121.6,11,17
3736,26.8,26.8,-6.8,11,17
3737,27.7,27.7,-72.2,11,17
3738,28.01,28.01,-80,11,17
3739,29.6,29.6,-121.6,11,17
3740,30,30,-80,11,17
3741,30.4,30.4,-139.3,11,17
3742,30.5,30.5,-80,11,17
3743,31,31,-72.2,11,17
3744,31.5,31.5,-80,11,17
3745,32.01,32.01,-20,11,17
3746,33.5,33.5,-80,11,17
3747,34.01,34.01,-138,11,17
3748,34.02,34.02,-20,11,17
3749,34.8,34.8,-72.8,11,17
3750,35,35,-12.4,11,17
3751,35.03,35.03,-22,11,17
3752,35.2,35.2,-72.8,11,17
3753,35.5,35.5,-93.7,11,17
3754,36.03,36.03,-34,11,17
3755,36.1,36.1,-285.3,11,17
3756,37.4,37.4,-285.3,11,17
3757,37.51,37.51,-93.7,11,17
3758,38,38,-108,11,17
3759,38.01,38.01,-38,11,17
3760,38.02,38.02,-30,11,17
3761,39,39,-139.3,11,17
3762,39.01,39.01,-22,11,17
3763,39.5,39.5,-285.3,11,17
3764,39.52,39.52,-93.7,11,17
3765,40,40,-61.4,11,17
3766,40.03,40.03,-4,11,17
3767,40.2,40.2,-285.3,11,17
3768,40.89,40.89,-50,11,17
3769,40.99,40.99,-50,11,17
3770,41.01,41.01,-40,11,17
3771,41.09,41.09,-50,11,17
3772,41.19,41.19,-50,11,17
3773,41.53,41.53,-93.6,11,17
3774,42,42,-55,11,17
3775,42.03,42.03,-7,11,17
3776,42.5,42.5,-65.1,11,17
3777,43.01,43.01,-65,11,17
3778,43.12,43.12,-50,11,17
3779,43.22,43.22,-50,11,17
3780,43.32,43.32,-50,11,17
3781,43.42,43.42,-50,11,17
3782,43.56,43.56,-72,11,17
3783,43.7,43.7,-90,11,17
3784,44.41,44.41,-90,11,17
3785,45,45,-30.4,11,17
3786,45.11,45.11,-90,11,17
3787,45.13,45.13,-45,11,17
3788,45.63,45.63,-68.9,11,17
3789,46,46,-55,11,17
3790,46.02,46.02,-20,11,17
3791,46.17,46.17,-68.9,11,17
3792,46.95,46.95,-100,11,17
3793,47.36,47.36,-50,11,17
3794,47.46,47.46,-50,11,17
3795,47.5,47.5,-0.1,11,17
3796,47.56,47.56,-50,11,17
3797,47.66,47.66,-50,11,17
3798,47.73,47.73,-100,11,17
3799,48.52,48.52,-100,11,17
3800,49,49,-55,11,17
3801,50,50,-24.8,11,17
3802,50.13,50.13,-45,11,17
3803,50.5,50.5,-0.1,11,17
3804,53,53,-55,11,17
3805,55.13,55.13,-45,11,17
3806,60,60,-3.2,11,17
3807,65.5,65.5,-10,11,17
3808,70,70,-48.8,11,17
3809,70.04,70.04,-34.3,11,17
3810,73.34,73.34,-12,11,17
3811,73.38,73.38,-34.3,11,17
3812,73.5,73.5,-45,11,17
3813,75.6,75.6,-72.8,11,17
3814,76.69,76.69,-12,11,17
3815,76.73,76.73,-34.3,11,17
3816,79.5,79.5,-10,11,17
3817,80.03,80.03,-12,11,17
3818,80.07,80.07,-34.1,11,17
3819,80.1,80.1,-50,11,17
3820,130.01,130.01,-237,11,17
3821,133.12,133.12,-192,11,17
3822,145,145,-21,11,17
3823,145.01,145.01,-10.3,11,17
3824,160,160,-1590.1,11,17
3825,180,180,-738.6,11,17
3826,180.3,180.3,-54.4,11,17
3827,0,0,-11094.3,11,18
3828,0.1,0.1,-1,11,18
3829,0.6,0.6,-8.5,11,18
3830,0.7,0.7,-9.3,11,18
3831,1,1,-4.3,11,18
3832,1.02,1.02,-84,11,18
3833,1.5,1.5,-17.6,11,18
3834,2.5,2.5,-12.1,11,18
3835,4,4,-185.5,11,18
3836,4.5,4.5,-2.8,11,18
3837,5,5,-300,11,18
3838,6,6,-84.5,11,18
3839,7,7,-25.4,11,18
3840,7.04,7.04,-40.6,11,18
3841,8.02,8.02,-17,11,18
3842,8.25,8.25,-26.8,11,18
3843,9.03,9.03,-5,11,18
3844,11,11,-98.8,11,18
3845,12.01,12.01,-72,11,18
3846,15,15,-0.1,11,18
3847,16.01,16.01,-110,11,18
3848,16.03,16.03,-4,11,18
3849,16.25,16.25,-7.2,11,18
3850,20,20,-28.6,11,18
3851,20.02,20.02,-19,11,18
3852,20.8,20.8,-121.6,11,18
3853,21,21,-20,11,18
3854,22.03,22.03,-68,11,18
3855,22.1,22.1,-121.6,11,18
3856,24,24,-4.8,11,18
3857,25,25,-1.5,11,18
3858,25.02,25.02,-27,11,18
3859,26,26,-4.9,11,18
3860,26.3,26.3,-121.6,11,18
3861,26.8,26.8,-6.8,11,18
3862,27.7,27.7,-72.2,11,18
3863,28.01,28.01,-80,11,18
3864,29.6,29.6,-121.6,11,18
3865,30,30,-80,11,18
3866,30.4,30.4,-139.3,11,18
3867,30.5,30.5,-80,11,18
3868,31,31,-72.2,11,18
3869,31.5,31.5,-80,11,18
3870,32.01,32.01,-20,11,18
3871,33.03,33.03,-11,11,18
3872,33.5,33.5,-80,11,18
3873,34.01,34.01,-138,11,18
3874,34.02,34.02,-20,11,18
3875,34.8,34.8,-72.8,11,18
3876,35,35,-12.4,11,18
3877,35.2,35.2,-72.8,11,18
3878,35.5,35.5,-94.5,11,18
3879,36.03,36.03,-11,11,18
3880,36.1,36.1,-285.3,11,18
3881,37.4,37.4,-285.3,11,18
3882,37.51,37.51,-94.5,11,18
3883,38,38,-108,11,18
3884,38.01,38.01,-38,11,18
3885,38.02,38.02,-30,11,18
3886,39,39,-139.3,11,18
3887,39.01,39.01,-22,11,18
3888,39.5,39.5,-285.3,11,18
3889,39.52,39.52,-94.5,11,18
3890,40,40,-46.4,11,18
3891,40.2,40.2,-285.3,11,18
3892,40.89,40.89,-50,11,18
3893,40.99,40.99,-50,11,18
3894,41.01,41.01,-40,11,18
3895,41.09,41.09,-50,11,18
3896,41.19,41.19,-50,11,18
3897,41.53,41.53,-94.4,11,18
3898,42,42,-35,11,18
3899,42.5,42.5,-65.1,11,18
3900,43.01,43.01,-65,11,18
3901,43.12,43.12,-50,11,18
3902,43.22,43.22,-50,11,18
3903,43.32,43.32,-50,11,18
3904,43.42,43.42,-50,11,18
3905,43.56,43.56,-72,11,18
3906,43.7,43.7,-90,11,18
3907,44.41,44.41,-90,11,18
3908,45,45,-30.4,11,18
3909,45.11,45.11,-90,11,18
3910,45.13,45.13,-45,11,18
3911,45.63,45.63,-68.9,11,18
3912,46,46,-35,11,18
3913,46.02,46.02,-20,11,18
3914,46.17,46.17,-68.9,11,18
3915,46.95,46.95,-100,11,18
3916,47.36,47.36,-50,11,18
3917,47.46,47.46,-50,11,18
3918,47.5,47.5,-0.1,11,18
3919,47.56,47.56,-50,11,18
3920,47.66,47.66,-50,11,18
3921,47.73,47.73,-100,11,18
3922,48.52,48.52,-100,11,18
3923,49,49,-30,11,18
3924,50,50,-24.8,11,18
3925,50.13,50.13,-45,11,18
3926,50.5,50.5,-0.1,11,18
3927,53,53,-30,11,18
3928,55.13,55.13,-45,11,18
3929,60,60,-26.9,11,18
3930,65,65,-32.5,11,18
3931,65.5,65.5,-10,11,18
3932,70,70,-98.3,11,18
3933,70.04,70.04,-34.3,11,18
3934,73.34,73.34,-12,11,18
3935,73.38,73.38,-34.3,11,18
3936,73.5,73.5,-45,11,18
3937,75.6,75.6,-72.8,11,18
3938,76.69,76.69,-12,11,18
3939,76.73,76.73,-34.3,11,18
3940,79.5,79.5,-10,11,18
3941,80.03,80.03,-12,11,18
3942,80.07,80.07,-34.1,11,18
3943,80.1,80.1,-15.4,11,18
3944,130.01,130.01,-165,11,18
3945,133.12,133.12,-192,11,18
3946,145,145,-21,11,18
3947,145.01,145.01,-10.3,11,18
3948,160,160,-1590.1,11,18
3949,180,180,-738.6,11,18
3950,180.3,180.3,-54.4,11,18
3951,0,0,-9507.6,11,19
3952,0.1,0.1,-1,11,19
3953,0.6,0.6,-8.5,11,19
3954,0.7,0.7,-8.9,11,19
3955,1,1,-4.3,11,19
3956,1.02,1.02,-84,11,19
3957,1.5,1.5,-12.8,11,19
3958,2.5,2.5,-4.7,11,19
3959,4,4,-159.8,11,19
3960,4.5,4.5,-6.5,11,19
3961,5,5,-300,11,19
3962,6,6,-70.1,11,19
3963,7,7,-20.9,11,19
3964,7.04,7.04,-58.7,11,19
3965,8.02,8.02,-17,11,19
3966,8.25,8.25,-19.4,11,19
3967,9.03,9.03,-5,11,19
3968,11,11,-87.5,11,19
3969,12.01,12.01,-72,11,19
3970,15,15,-0.1,11,19
3971,16.01,16.01,-110,11,19
3972,16.03,16.03,-26,11,19
3973,16.25,16.25,-3.4,11,19
3974,20,20,-28.6,11,19
3975,20.02,20.02,-19,11,19
3976,20.8,20.8,-121.6,11,19
3977,21,21,-20,11,19
3978,22.03,22.03,-79,11,19
3979,22.1,22.1,-121.6,11,19
3980,24,24,-4.8,11,19
3981,25,25,-1.6,11,19
3982,25.02,25.02,-54,11,19
3983,26,26,-4.9,11,19
3984,26.3,26.3,-121.6,11,19
3985,26.8,26.8,-6.8,11,19
3986,27.7,27.7,-72.2,11,19
3987,28.01,28.01,-80,11,19
3988,29.6,29.6,-121.6,11,19
3989,30,30,-85.4,11,19
3990,30.4,30.4,-139.3,11,19
3991,30.5,30.5,-80,11,19
3992,31,31,-72.2,11,19
3993,31.5,31.5,-80,11,19
3994,32.01,32.01,-20,11,19
3995,33.03,33.03,-11,11,19
3996,33.5,33.5,-80,11,19
3997,34.01,34.01,-138,11,19
3998,34.02,34.02,-20,11,19
3999,34.8,34.8,-72.8,11,19
4000,35,35,-12.4,11,19
4001,35.2,35.2,-72.8,11,19
4002,35.5,35.5,-91.4,11,19
4003,36.03,36.03,-11,11,19
4004,36.1,36.1,-285.3,11,19
4005,37.4,37.4,-285.3,11,19
4006,37.51,37.51,-91.4,11,19
4007,38,38,-108,11,19
4008,38.01,38.01,-38,11,19
4009,38.02,38.02,-30,11,19
4010,39,39,-139.3,11,19
4011,39.01,39.01,-22,11,19
4012,39.5,39.5,-285.3,11,19
4013,39.52,39.52,-91.4,11,19
4014,40,40,-5.9,11,19
4015,40.2,40.2,-285.3,11,19
4016,40.89,40.89,-50,11,19
4017,40.99,40.99,-50,11,19
4018,41.01,41.01,-40,11,19
4019,41.09,41.09,-50,11,19
4020,41.19,41.19,-50,11,19
4021,41.53,41.53,-91.3,11,19
4022,42.5,42.5,-65.1,11,19
4023,43.01,43.01,-65,11,19
4024,43.12,43.12,-50,11,19
4025,43.22,43.22,-50,11,19
4026,43.32,43.32,-50,11,19
4027,43.42,43.42,-50,11,19
4028,43.56,43.56,-72,11,19
4029,43.7,43.7,-90,11,19
4030,44.41,44.41,-90,11,19
4031,45,45,-75.4,11,19
4032,45.11,45.11,-90,11,19
4033,45.13,45.13,-45,11,19
4034,45.63,45.63,-68.9,11,19
4035,46.02,46.02,-20,11,19
4036,46.17,46.17,-68.9,11,19
4037,46.95,46.95,-100,11,19
4038,47.36,47.36,-50,11,19
4039,47.46,47.46,-50,11,19
4040,47.5,47.5,-0.1,11,19
4041,47.56,47.56,-50,11,19
4042,47.66,47.66,-50,11,19
4043,47.73,47.73,-100,11,19
4044,48.52,48.52,-100,11,19
4045,50,50,-24.8,11,19
4046,50.13,50.13,-45,11,19
4047,50.5,50.5,-0.1,11,19
4048,55,55,-45,11,19
4049,55.13,55.13,-45,11,19
4050,60,60,-26.9,11,19
4051,65,65,-82.5,11,19
4052,65.5,65.5,-10,11,19
4053,70,70,-98.3,11,19
4054,70.04,70.04,-8.1,11,19
4055,73.34,73.34,-12,11,19
4056,73.38,73.38,-8.1,11,19
4057,73.5,73.5,-35,11,19
4058,75.6,75.6,-72.8,11,19
4059,76.69,76.69,-12,11,19
4060,76.73,76.73,-8.1,11,19
4061,79.5,79.5,-10,11,19
4062,80.03,80.03,-12,11,19
4063,80.07,80.07,-8.1,11,19
4064,80.1,80.1,-8,11,19
4065,130.01,130.01,-60,11,19
4066,133.12,133.12,-192,11,19
4067,145,145,-21,11,19
4068,145.01,145.01,-10.3,11,19
4069,160,160,-1462.2,11,19
4070,180,180,-738.6,11,19
4071,180.3,180.3,-54.4,11,19
4072,0,0,-8427.4,11,20
4073,0.1,0.1,-1,11,20
4074,0.6,0.6,-8.5,11,20
4075,0.7,0.7,-6.9,11,20
4076,1,1,-4.3,11,20
4077,1.02,1.02,-84,11,20
4078,1.5,1.5,-8.8,11,20
4079,2.5,2.5,-6.6,11,20
4080,4,4,-106.1,11,20
4081,4.5,4.5,-12.6,11,20
4082,5,5,-300,11,20
4083,6,6,-59.8,11,20
4084,7,7,-17.8,11,20
4085,7.04,7.04,-85.5,11,20
4086,8.02,8.02,-17,11,20
4087,8.25,8.25,-15.8,11,20
4088,9.03,9.03,-5,11,20
4089,11,11,-85.8,11,20
4090,12.01,12.01,-72,11,20
4091,15,15,-0.1,11,20
4092,16.01,16.01,-110,11,20
4093,16.03,16.03,-26,11,20
4094,16.25,16.25,-3.1,11,20
4095,20,20,-28.6,11,20
4096,20.02,20.02,-19,11,20
4097,20.8,20.8,-121.6,11,20
4098,21,21,-20,11,20
4099,22.03,22.03,-97,11,20
