"I","PI0","PI1","QI","LI","TI"
3187,24.49,24.49,-10,12,24
3188,25.69,25.69,-85,12,24
3189,26.15,26.15,-80,12,24
3190,29.69,29.69,-25,12,24
3191,32.15,32.15,-50,12,24
3192,33.69,33.69,-8,12,24
3193,35.69,35.69,-30,12,24
3194,37.69,37.69,-25,12,24
3195,40.1,40.1,-25,12,24
3196,41.69,41.69,-160,12,24
3197,42.69,42.69,-115,12,24
3198,43.19,43.19,-120,12,24
3199,44.1,44.1,-25,12,24
3200,44.69,44.69,-120,12,24
3201,45.69,45.69,-305,12,24
3202,46.69,46.69,-120,12,24
3203,47.69,47.69,-60,12,24
3204,48.1,48.1,-25,12,24
3205,49.67,49.67,-20,12,24
3206,49.69,49.69,-30,12,24
3207,50.69,50.69,-115,12,24
3208,52.1,52.1,-25,12,24
3209,55.69,55.69,-30,12,24
3210,56.1,56.1,-25,12,24
3211,56.69,56.69,-45,12,24
3212,60.1,60.1,-25,12,24
3213,62.69,62.69,-20,12,24
3214,65.69,65.69,-50,12,24
3215,66.69,66.69,-90,12,24
3216,75.69,75.69,-30,12,24
3217,78.69,78.69,-30,12,24
3218,81.69,81.69,-30,12,24
3219,130.07,130.07,-187,12,24
3220,130.97,130.97,-12,12,24
3221,131.47,131.47,-2,12,24
3222,131.69,131.69,-20,12,24
3223,160,160,-124,12,24
3224,180.01,180.01,-153.8,12,24
3225,180.3,180.3,-77,12,24
3226,180.3,180.3,13282.4,11,1
3227,180,180,540.1,11,1
3228,150,150,9.2,11,1
3229,140.09,140.09,56.3,11,1
3230,140,140,12.3,11,1
3231,130,130,6.4,11,1
3232,120,120,51,11,1
3233,110,110,205.3,11,1
3234,105,105,0.3,11,1
3235,100,100,36.9,11,1
3236,99,99,548.7,11,1
3237,94.61,94.61,11.5,11,1
3238,91,91,0.1,11,1
3239,90,90,115,11,1
3240,89.99,89.99,200,11,1
3241,85,85,3.3,11,1
3242,84.98,84.98,300,11,1
3243,80,80,320,11,1
3244,75,75,92.7,11,1
3245,70,70,1.1,11,1
3246,65,65,1.4,11,1
3247,64,64,7.9,11,1
3248,63.21,63.21,0.1,11,1
3249,60.69,60.69,78.6,11,1
3250,60,60,117.5,11,1
3251,58.72,58.72,91.9,11,1
3252,57,57,0.2,11,1
3253,55.69,55.69,78,11,1
3254,55.12,55.12,57,11,1
3255,55,55,3.8,11,1
3256,53.72,53.72,73.6,11,1
3257,50.12,50.12,42.8,11,1
3258,50,50,10.8,11,1
3259,49,49,1.9,11,1
3260,48.72,48.72,55.1,11,1
3261,45.5,45.5,6.2,11,1
3262,45.12,45.12,42.8,11,1
3263,45.02,45.02,16.3,11,1
3264,45,45,0.3,11,1
3265,43.72,43.72,36.8,11,1
3266,42.8,42.8,25.3,11,1
3267,42.48,42.48,0.5,11,1
3268,42.4,42.4,20,11,1
3269,40.12,40.12,42.8,11,1
3270,40,40,5.7,11,1
3271,39.4,39.4,20,11,1
3272,38.72,38.72,18.3,11,1
3273,37.4,37.4,10,11,1
3274,37,37,1.3,11,1
3275,36,36,3.6,11,1
3276,35.12,35.12,42.8,11,1
3277,33,33,50,11,1
3278,32.5,32.5,6.1,11,1
3279,31,31,1.2,11,1
3280,30.12,30.12,57,11,1
3281,30,30,208.7,11,1
3282,29.81,29.81,1.2,11,1
3283,29,29,0.6,11,1
3284,28.5,28.5,3.2,11,1
3285,27,27,25,11,1
3286,26,26,50,11,1
3287,25,25,0.8,11,1
3288,24.72,24.72,16.5,11,1
3289,24.57,24.57,50,11,1
3290,23.72,23.72,16.5,11,1
3291,22.72,22.72,16.5,11,1
3292,22,22,190,11,1
3293,21.72,21.72,16.5,11,1
3294,21.7,21.7,75,11,1
3295,20.72,20.72,16.5,11,1
3296,20.1,20.1,35.3,11,1
3297,20,20,230.5,11,1
3298,19.72,19.72,16.5,11,1
3299,19,19,190,11,1
3300,18.9,18.9,72,11,1
3301,18.72,18.72,16.5,11,1
3302,18.09,18.09,35.3,11,1
3303,18,18,138,11,1
3304,17.72,17.72,16.5,11,1
3305,17.71,17.71,50,11,1
3306,16.72,16.72,16.5,11,1
3307,16.28,16.28,35.3,11,1
3308,16,16,138,11,1
3309,15.72,15.72,16.5,11,1
3310,15.71,15.71,50,11,1
3311,14.72,14.72,16.5,11,1
3312,14.65,14.65,35.3,11,1
3313,14.47,14.47,16.5,11,1
3314,14.22,14.22,16.5,11,1
3315,13.97,13.97,16.5,11,1
3316,13.72,13.72,16.5,11,1
3317,13.19,13.19,35.3,11,1
3318,10.13,10.13,52,11,1
3319,10,10,172.1,11,1
3320,9.99,9.99,73,11,1
3321,8,8,228,11,1
3322,5.96,5.96,0.8,11,1
3323,5.13,5.13,52,11,1
3324,5,5,129.9,11,1
3325,4.05,4.05,90,11,1
3326,3,3,138,11,1
3327,2.13,2.13,52,11,1
3328,2,2,148,11,1
3329,1.5,1.5,33,11,1
3330,1,1,136.6,11,1
3331,0.51,0.51,90,11,1
3332,0.5,0.5,133.3,11,1
3333,0.1,0.1,62.6,11,1
3334,0,0,9180.3,11,1
3335,180.3,180.3,11248.9,11,2
3336,180,180,547,11,2
3337,150,150,8.6,11,2
3338,140,140,10,11,2
3339,130,130,6.3,11,2
3340,120,120,45.3,11,2
3341,110,110,205.7,11,2
3342,100,100,36.4,11,2
3343,97,97,0.3,11,2
3344,91,91,0.1,11,2
3345,90,90,99.7,11,2
3346,89.99,89.99,200,11,2
3347,89,89,521.6,11,2
3348,84.98,84.98,300,11,2
3349,84.28,84.28,11.2,11,2
3350,80,80,320,11,2
3351,75,75,88,11,2
3352,70,70,3.8,11,2
3353,65,65,1.4,11,2
3354,60,60,117,11,2
3355,59,59,7.7,11,2
3356,57,57,0.2,11,2
3357,56.42,56.42,0.1,11,2
3358,55.91,55.91,91.6,11,2
3359,55,55,3.8,11,2
3360,51.21,51.21,55.1,11,2
3361,50.91,50.91,73.3,11,2
3362,50,50,10.4,11,2
3363,47.98,47.98,74.7,11,2
3364,46.21,46.21,41.3,11,2
3365,45.91,45.91,55,11,2
3366,45.02,45.02,15.4,11,2
3367,45,45,20.9,11,2
3368,44,44,1.8,11,2
3369,42.98,42.98,73.5,11,2
3370,42.81,42.81,61.2,11,2
3371,42.4,42.4,20,11,2
3372,41.21,41.21,41.3,11,2
3373,40.91,40.91,36.6,11,2
3374,40.5,40.5,5.8,11,2
3375,40,40,50,11,2
3376,39.4,39.4,20,11,2
3377,38.82,38.82,0.5,11,2
3378,38,38,50,11,2
3379,37.4,37.4,10,11,2
3380,36.21,36.21,41.3,11,2
3381,36,36,4.5,11,2
3382,35.91,35.91,18.3,11,2
3383,32,32,3.1,11,2
3384,31.21,31.21,41.3,11,2
3385,30.5,30.5,5.8,11,2
3386,30,30,109.1,11,2
3387,29,29,0.6,11,2
3388,27,27,1.1,11,2
3389,26.21,26.21,55.1,11,2
3390,26,26,89.7,11,2
3391,25.65,25.65,1.2,11,2
3392,23.91,23.91,16.5,11,2
3393,22.91,22.91,16.5,11,2
3394,22,22,190,11,2
3395,21.91,21.91,16.5,11,2
3396,21,21,0.7,11,2
3397,20.91,20.91,16.5,11,2
3398,20.5,20.5,3,11,2
3399,20,20,255.5,11,2
3400,19.91,19.91,16.5,11,2
3401,19,19,190,11,2
3402,18.91,18.91,16.5,11,2
3403,18.9,18.9,72,11,2
3404,18.87,18.87,50,11,2
3405,18,18,138,11,2
3406,17.91,17.91,16.5,11,2
3407,17.42,17.42,34.4,11,2
3408,16.91,16.91,16.5,11,2
3409,16.4,16.4,75,11,2
3410,16,16,138,11,2
3411,15.91,15.91,16.5,11,2
3412,15.68,15.68,34.4,11,2
3413,15,15,99,11,2
3414,14.91,14.91,16.5,11,2
3415,14.11,14.11,34.4,11,2
3416,14,14,75,11,2
3417,13.91,13.91,16.5,11,2
3418,13.66,13.66,16.5,11,2
3419,13.41,13.41,16.5,11,2
3420,13.16,13.16,16.5,11,2
3421,12.91,12.91,16.5,11,2
3422,12.7,12.7,34.4,11,2
3423,12,12,50,11,2
3424,11.43,11.43,34.4,11,2
3425,10.13,10.13,52,11,2
3426,10,10,172.1,11,2
3427,9.99,9.99,73,11,2
3428,8,8,228,11,2
3429,5.13,5.13,52.8,11,2
3430,5,5,129.9,11,2
3431,4.05,4.05,90,11,2
3432,3,3,138,11,2
3433,2.13,2.13,52,11,2
3434,2,2,148,11,2
3435,1.5,1.5,33,11,2
3436,1,1,135.6,11,2
3437,0.51,0.51,90,11,2
3438,0.5,0.5,108.7,11,2
3439,0.1,0.1,110.1,11,2
3440,0,0,8844.6,11,2
3441,180.3,180.3,10406.6,11,3
3442,180,180,512.2,11,3
3443,150,150,8.1,11,3
3444,140,140,8.7,11,3
3445,130,130,6.2,11,3
3446,120,120,49.9,11,3
3447,110,110,205.3,11,3
3448,100,100,34.3,11,3
3449,91,91,0.1,11,3
3450,90,90,88.9,11,3
3451,89.99,89.99,200,11,3
3452,85,85,0.3,11,3
3453,84.98,84.98,300,11,3
3454,84.5,84.5,544.3,11,3
3455,80,80,320,11,3
3456,75,75,87.7,11,3
3457,73.86,73.86,10.9,11,3
3458,70,70,3.7,11,3
3459,65,65,1.4,11,3
3460,60,60,117.7,11,3
3461,57,57,0.2,11,3
3462,55,55,11.3,11,3
3463,54.44,54.44,91.9,11,3
3464,50,50,9.7,11,3
3465,49.44,49.44,73.5,11,3
3466,49.32,49.32,0.1,11,3
3467,45.02,45.02,14.6,11,3
3468,45,45,92,11,3
3469,44.44,44.44,55.1,11,3
3470,42.81,42.81,61.2,11,3
3471,42.4,42.4,20,11,3
3472,40.64,40.64,57.3,11,3
3473,40,40,71.7,11,3
3474,39.44,39.44,36.7,11,3
3475,39.4,39.4,20,11,3
3476,38.5,38.5,5.7,11,3
3477,38,38,100,11,3
3478,37.4,37.4,10,11,3
3479,36.82,36.82,0.5,11,3
3480,35.64,35.64,43,11,3
3481,34.44,34.44,18.4,11,3
3482,32,32,4,11,3
3483,31.44,31.44,16.5,11,3
3484,30.64,30.64,43,11,3
3485,30.44,30.44,16.5,11,3
3486,30,30,99.5,11,3
3487,29.44,29.44,16.5,11,3
3488,29,29,0.5,11,3
3489,28.44,28.44,16.6,11,3
3490,28,28,2.8,11,3
3491,27.44,27.44,16.6,11,3
3492,26.44,26.44,16.6,11,3
3493,25.64,25.64,43,11,3
3494,25.5,25.5,5.7,11,3
3495,25.44,25.44,16.6,11,3
3496,25,25,20,11,3
3497,24.44,24.44,16.6,11,3
3498,23.44,23.44,16.6,11,3
3499,23,23,1,11,3
3500,22.44,22.44,16.6,11,3
3501,22,22,215,11,3
3502,21.83,21.83,1,11,3
3503,21.44,21.44,16.6,11,3
3504,21.19,21.19,16.6,11,3
3505,20.94,20.94,16.6,11,3
3506,20.69,20.69,16.5,11,3
3507,20.64,20.64,43,11,3
3508,20.44,20.44,16.5,11,3
3509,20,20,313.1,11,3
3510,19,19,190,11,3
3511,18.9,18.9,72,11,3
3512,18,18,138,11,3
3513,17,17,0.6,11,3
3514,16,16,213,11,3
3515,15.64,15.64,57.3,11,3
3516,15.5,15.5,2.8,11,3
3517,15,15,99,11,3
3518,14.78,14.78,50,11,3
3519,14,14,25,11,3
3520,13.4,13.4,33.3,11,3
3521,12.73,12.73,33.3,11,3
3522,12.3,12.3,50,11,3
3523,12.09,12.09,33.3,11,3
3524,12,12,25,11,3
3525,11.49,11.49,33.3,11,3
3526,10.34,10.34,33.3,11,3
3527,10.13,10.13,52,11,3
3528,10,10,196.9,11,3
3529,9.99,9.99,73,11,3
3530,8,8,228,11,3
3531,5.13,5.13,52,11,3
3532,5,5,110.8,11,3
3533,4.05,4.05,90,11,3
3534,3,3,138,11,3
3535,2.13,2.13,52,11,3
3536,2,2,148,11,3
3537,1.5,1.5,33,11,3
3538,1,1,136.7,11,3
3539,0.51,0.51,90,11,3
3540,0.5,0.5,108.9,11,3
3541,0.1,0.1,110.3,11,3
3542,0,0,7893.6,11,3
3543,180.3,180.3,10133.3,11,4
3544,180,180,511.3,11,4
3545,150,150,8,11,4
3546,140,140,8,11,4
3547,130,130,6.1,11,4
3548,120,120,38.3,11,4
3549,110,110,205,11,4
3550,100,100,33.7,11,4
3551,91,91,0.1,11,4
3552,90,90,86.9,11,4
3553,89.99,89.99,200,11,4
3554,85,85,0.3,11,4
3555,84.98,84.98,300,11,4
3556,84.6,84.6,548.5,11,4
3557,80,80,320,11,4
3558,75,75,85.7,11,4
3559,71.97,71.97,10.3,11,4
3560,70,70,3.7,11,4
3561,65,65,1.4,11,4
3562,60,60,116,11,4
3563,57,57,0.2,11,4
3564,55,55,11,11,4
3565,53.2,53.2,91.8,11,4
3566,50,50,9.6,11,4
3567,48.2,48.2,73.5,11,4
3568,47.44,47.44,0.1,11,4
3569,45.02,45.02,14.1,11,4
3570,45,45,70.1,11,4
3571,43.2,43.2,55.1,11,4
3572,42.81,42.81,61.2,11,4
3573,42.4,42.4,20,11,4
3574,40.5,40.5,57.1,11,4
3575,40,40,70.6,11,4
3576,39.4,39.4,20,11,4
3577,38.5,38.5,5.6,11,4
3578,38.2,38.2,36.8,11,4
3579,37.4,37.4,10,11,4
3580,35.99,35.99,0.9,11,4
3581,35.5,35.5,42.8,11,4
3582,33.2,33.2,18.3,11,4
3583,32,32,103.7,11,4
3584,30.5,30.5,42.8,11,4
3585,30.2,30.2,16.5,11,4
3586,30,30,109.2,11,4
3587,29.2,29.2,16.5,11,4
3588,28.2,28.2,16.5,11,4
3589,28,28,3.1,11,4
3590,27.2,27.2,16.5,11,4
3591,26.2,26.2,16.5,11,4
3592,25.5,25.5,48.3,11,4
3593,25.2,25.2,16.5,11,4
3594,25,25,20.9,11,4
3595,24.2,24.2,16.5,11,4
3596,23.2,23.2,16.5,11,4
3597,23,23,0.9,11,4
3598,22.2,22.2,16.5,11,4
3599,22,22,190,11,4
3600,21.2,21.2,16.5,11,4
3601,20.5,20.5,42.8,11,4
3602,20.46,20.46,1,11,4
3603,20.2,20.2,16.5,11,4
3604,20,20,230.8,11,4
3605,19.95,19.95,16.5,11,4
3606,19.7,19.7,16.5,11,4
3607,19.45,19.45,16.5,11,4
3608,19.2,19.2,16.5,11,4
3609,19,19,190,11,4
3610,18.9,18.9,72,11,4
3611,18,18,216.8,11,4
3612,17,17,0.6,11,4
3613,16,16,207,11,4
3614,15.5,15.5,59.9,11,4
3615,15,15,99,11,4
3616,14.03,14.03,25,11,4
3617,14,14,25,11,4
3618,12.06,12.06,33,11,4
3619,12,12,25,11,4
3620,10.85,10.85,33,11,4
3621,10.6,10.6,25,11,4
3622,10.13,10.13,52,11,4
3623,10,10,171.8,11,4
3624,9.99,9.99,73,11,4
3625,9.77,9.77,33,11,4
3626,8.79,8.79,33,11,4
3627,8,8,253,11,4
3628,7.91,7.91,33,11,4
3629,5.13,5.13,52,11,4
3630,5,5,110.8,11,4
3631,4.05,4.05,90,11,4
3632,3,3,138,11,4
3633,2.13,2.13,52,11,4
3634,2,2,148,11,4
3635,1.5,1.5,33,11,4
3636,1,1,136.6,11,4
3637,0.51,0.51,90,11,4
3638,0.5,0.5,109.1,11,4
3639,0.1,0.1,110.4,11,4
3640,0,0,7729.9,11,4
3641,180.3,180.3,10011.8,11,5
3642,180,180,514,11,5
3643,150,150,7.8,11,5
3644,140,140,7.8,11,5
3645,130,130,6.1,11,5
3646,120,120,37.5,11,5
3647,110,110,205,11,5
3648,100,100,32.8,11,5
3649,91,91,0.1,11,5
3650,90,90,86.2,11,5
3651,89.99,89.99,200,11,5
3652,85,85,0.3,11,5
3653,84.98,84.98,300,11,5
3654,83.4,83.4,483.8,11,5
3655,80,80,320,11,5
3656,75,75,85.4,11,5
3657,70.68,70.68,10.1,11,5
3658,70,70,3.7,11,5
3659,65,65,1.4,11,5
3660,60,60,115.7,11,5
3661,57,57,0.2,11,5
3662,55,55,3.8,11,5
3663,54.03,54.03,91.6,11,5
3664,53,53,7.3,11,5
3665,50,50,9.9,11,5
3666,49.03,49.03,73.2,11,5
3667,45.48,45.48,0.1,11,5
3668,45.02,45.02,14.1,11,5
3669,45,45,73.1,11,5
3670,44.03,44.03,54.9,11,5
3671,42.81,42.81,61.2,11,5
3672,42.4,42.4,20,11,5
3673,40,40,72,11,5
3674,39.4,39.4,20,11,5
3675,39.25,39.25,57.8,11,5
3676,39.03,39.03,36.6,11,5
3677,38,38,1.6,11,5
3678,37.4,37.4,10,11,5
3679,35.95,35.95,0.9,11,5
3680,35.5,35.5,5.6,11,5
3681,34.25,34.25,43.3,11,5
3682,34.03,34.03,18.3,11,5
3683,30,30,162.4,11,5
3684,29.25,29.25,43.3,11,5
3685,28,28,0.5,11,5
3686,26,26,52.5,11,5
3687,25,25,20.8,11,5
3688,24.25,24.25,43.3,11,5
3689,24.03,24.03,18.3,11,5
3690,23.03,23.03,18.3,11,5
3691,22.03,22.03,18.2,11,5
3692,22,22,190,11,5
3693,21.03,21.03,18.3,11,5
3694,21,21,0.8,11,5
3695,20.5,20.5,5.6,11,5
3696,20.03,20.03,18.3,11,5
3697,20,20,230.8,11,5
3698,19.51,19.51,1,11,5
3699,19.25,19.25,43.3,11,5
3700,19.03,19.03,18.3,11,5
3701,19,19,190,11,5
3702,18.9,18.9,72,11,5
3703,18.03,18.03,18.3,11,5
3704,18,18,203,11,5
3705,17.03,17.03,18.3,11,5
3706,17,17,77.8,11,5
3707,16.03,16.03,18.3,11,5
3708,16,16,138,11,5
3709,15.03,15.03,43.3,11,5
3710,15,15,99.6,11,5
3711,14.25,14.25,57.8,11,5
3712,14.03,14.03,18.3,11,5
3713,14,14,25,11,5
3714,13.78,13.78,18.3,11,5
3715,13.53,13.53,18.3,11,5
3716,13.28,13.28,18.3,11,5
3717,13.03,13.03,18.3,11,5
3718,12,12,25,11,5
3719,11.39,11.39,32.1,11,5
3720,11.2,11.2,25,11,5
3721,10.5,10.5,2.7,11,5
3722,10.25,10.25,32.1,11,5
3723,10.13,10.13,52,11,5
3724,10,10,196.8,11,5
3725,9.99,9.99,73,11,5
3726,9.22,9.22,32.1,11,5
3727,8.3,8.3,32.1,11,5
3728,8,8,253,11,5
3729,7.47,7.47,32.1,11,5
3730,5.13,5.13,52,11,5
3731,5,5,110.8,11,5
3732,4.05,4.05,90,11,5
3733,3,3,138,11,5
3734,2.13,2.13,52,11,5
3735,2,2,148,11,5
3736,1.5,1.5,33,11,5
3737,1,1,137,11,5
3738,0.51,0.51,90,11,5
3739,0.5,0.5,109.1,11,5
3740,0.1,0.1,110.4,11,5
3741,0,0,7766.3,11,5
3742,180.3,180.3,10223.6,11,6
3743,180,180,541.8,11,6
3744,150,150,8,11,6
3745,140,140,7.7,11,6
3746,130,130,6.3,11,6
3747,120,120,38.4,11,6
3748,110,110,125.1,11,6
3749,100,100,34.4,11,6
3750,91,91,0.1,11,6
3751,90,90,90.3,11,6
3752,89.99,89.99,200,11,6
3753,85,85,468.4,11,6
3754,84.98,84.98,300,11,6
3755,80,80,320,11,6
3756,75,75,91.1,11,6
3757,73,73,11,11,6
3758,70,70,3.8,11,6
3759,65,65,0.9,11,6
3760,60,60,118.7,11,6
3761,57,57,0.2,11,6
3762,56.41,56.41,91.4,11,6
3763,55,55,12,11,6
3764,51.41,51.41,73.1,11,6
3765,50,50,10.6,11,6
3766,49.6,49.6,0.1,11,6
3767,46.41,46.41,54.9,11,6
3768,45.98,45.98,61.5,11,6
3769,45.02,45.02,14.8,11,6
3770,45,45,76.1,11,6
3771,42.81,42.81,61.2,11,6
3772,42.4,42.4,20,11,6
3773,41.41,41.41,36.6,11,6
3774,40.98,40.98,46.1,11,6
3775,40,40,76.8,11,6
3776,39.4,39.4,20,11,6
3777,37.4,37.4,10,11,6
3778,37.25,37.25,0.9,11,6
3779,36.41,36.41,18.3,11,6
3780,35.98,35.98,46.1,11,6
3781,35.5,35.5,5.9,11,6
3782,32,32,50,11,6
3783,31,31,50,11,6
3784,30.98,30.98,46.1,11,6
3785,30,30,187.8,11,6
3786,28,28,25.6,11,6
3787,26.41,26.41,18.3,11,6
3788,26,26,2.5,11,6
3789,25.98,25.98,46.1,11,6
3790,25.41,25.41,18.3,11,6
3791,25.01,25.01,75,11,6
3792,25,25,79.9,11,6
3793,24.41,24.41,18.3,11,6
3794,24,24,25,11,6
3795,23.41,23.41,18.3,11,6
3796,22.41,22.41,18.3,11,6
3797,22,22,215,11,6
3798,21.41,21.41,18.3,11,6
3799,21,21,0.8,11,6
3800,20.98,20.98,61.5,11,6
3801,20.63,20.63,1,11,6
3802,20.5,20.5,5.8,11,6
3803,20.41,20.41,18.3,11,6
3804,20,20,230.8,11,6
3805,19.41,19.41,18.3,11,6
3806,19,19,201.3,11,6
3807,18.9,18.9,72,11,6
3808,18.41,18.41,18.3,11,6
3809,18,18,219.2,11,6
3810,17.41,17.41,18.3,11,6
3811,16.41,16.41,18.3,11,6
3812,16.16,16.16,18.3,11,6
3813,16,16,163,11,6
3814,15.91,15.91,18.3,11,6
3815,15.66,15.66,18.3,11,6
3816,15.41,15.41,18.3,11,6
3817,15,15,99.6,11,6
3818,14,14,25,11,6
3819,12.06,12.06,32.8,11,6
3820,12,12,25,11,6
3821,10.85,10.85,32.8,11,6
3822,10.5,10.5,2.9,11,6
3823,10.13,10.13,52,11,6
3824,10,10,172.1,11,6
3825,9.99,9.99,73,11,6
3826,9.77,9.77,32.8,11,6
3827,8.79,8.79,32.8,11,6
3828,8,8,228,11,6
3829,7.91,7.91,32.8,11,6
3830,5.13,5.13,52,11,6
3831,5,5,110.8,11,6
3832,4.05,4.05,90,11,6
3833,3,3,138,11,6
3834,2.13,2.13,52,11,6
3835,2,2,148,11,6
3836,1.5,1.5,33,11,6
3837,1,1,138.8,11,6
3838,0.51,0.51,90,11,6
3839,0.5,0.5,108.7,11,6
3840,0.1,0.1,110.1,11,6
3841,0,0,8004.3,11,6
3842,180.3,180.3,11148.7,11,7
3843,180,180,597,11,7
3844,150,150,9.1,11,7
3845,140.09,140.09,62.6,11,7
3846,140,140,7.7,11,7
3847,130,130,6.8,11,7
3848,120,120,41.5,11,7
3849,110,110,68,11,7
3850,100,100,40.3,11,7
3851,95,95,0.3,11,7
3852,91,91,0.1,11,7
3853,90.5,90.5,472.2,11,7
3854,90,90,422.9,11,7
3855,89.99,89.99,200,11,7
3856,84.98,84.98,300,11,7
3857,77.83,77.83,13.4,11,7
3858,75,75,112.8,11,7
3859,70,70,4.3,11,7
3860,65,65,0.9,11,7
3861,63.63,63.63,91.7,11,7
3862,61,61,9.6,11,7
3863,60,60,125.3,11,7
3864,58.63,58.63,73.4,11,7
3865,58.04,58.04,0.1,11,7
3866,57.52,57.52,70.3,11,7
3867,57,57,0.2,11,7
3868,55,55,6,11,7
3869,53.63,53.63,55,11,7
3870,52.52,52.52,52.7,11,7
3871,50,50,11.6,11,7
3872,49.17,49.17,88.7,11,7
3873,48.63,48.63,36.6,11,7
3874,47.52,47.52,52.7,11,7
3875,46,46,2,11,7
3876,45.02,45.02,17.9,11,7
3877,44.17,44.17,87.5,11,7
3878,43.63,43.63,18.4,11,7
3879,42.8,42.8,19,11,7
3880,42.52,42.52,52.7,11,7
3881,42.4,42.4,20,11,7
3882,42.19,42.19,0.9,11,7
3883,39.4,39.4,20,11,7
3884,39,39,0.6,11,7
3885,38.5,38.5,7.2,11,7
3886,37.52,37.52,52.7,11,7
3887,37.4,37.4,10,11,7
3888,36,36,53.6,11,7
3889,35,35,75,11,7
3890,32.52,32.52,70.3,11,7
3891,32,32,2.6,11,7
3892,31.63,31.63,20.1,11,7
3893,30.63,30.63,20.1,11,7
3894,30,30,161.2,11,7
3895,29.63,29.63,20.1,11,7
3896,28.63,28.63,20.2,11,7
3897,28,28,55,11,7
3898,27.63,27.63,20.2,11,7
3899,27,27,0.9,11,7
3900,26.63,26.63,20.2,11,7
3901,25.63,25.63,20.2,11,7
3902,25.5,25.5,7.2,11,7
3903,24.63,24.63,20.2,11,7
3904,24,24,75,11,7
3905,23.76,23.76,1.1,11,7
3906,23.63,23.63,20.1,11,7
3907,22.63,22.63,20.1,11,7
3908,22,22,309,11,7
3909,21.63,21.63,20.1,11,7
3910,21.38,21.38,20.1,11,7
3911,21.13,21.13,20.1,11,7
3912,21,21,0.6,11,7
3913,20.88,20.88,20.1,11,7
3914,20.63,20.63,20.1,11,7
3915,20,20,230.8,11,7
3916,19,19,190,11,7
3917,18.9,18.9,72,11,7
3918,18,18,138,11,7
3919,16.13,16.13,25,11,7
3920,16,16,138,11,7
3921,15.5,15.5,3.5,11,7
3922,15,15,99,11,7
3923,14.74,14.74,37.3,11,7
3924,14.13,14.13,25,11,7
3925,13.27,13.27,37.3,11,7
3926,12.13,12.13,25,11,7
3927,11.94,11.94,37.3,11,7
3928,10.75,10.75,37.3,11,7
3929,10.13,10.13,52,11,7
3930,10,10,172.1,11,7
3931,9.99,9.99,73,11,7
3932,9.68,9.68,37.3,11,7
3933,8,8,228,11,7
3934,5.13,5.13,52,11,7
3935,5,5,110.9,11,7
3936,4.05,4.05,90,11,7
3937,3,3,138,11,7
3938,2.13,2.13,52,11,7
3939,2,2,148,11,7
3940,1.5,1.5,33,11,7
3941,1,1,143.3,11,7
3942,0.51,0.51,90,11,7
3943,0.5,0.5,221.9,11,7
3944,0.1,0.1,36.4,11,7
3945,0,0,8238.9,11,7
3946,180.3,180.3,13171.3,11,8
3947,180,180,584.7,11,8
3948,150,150,11.9,11,8
3949,140.09,140.09,66.7,11,8
3950,140,140,9.6,11,8
3951,130,130,7.2,11,8
3952,120,120,51.7,11,8
3953,110,110,35.2,11,8
3954,105,105,431.5,11,8
3955,100,100,19.3,11,8
3956,97,97,0.2,11,8
3957,92,92,0.1,11,8
3958,91,91,0.2,11,8
3959,90.37,90.37,16.7,11,8
3960,90,90,446.1,11,8
3961,89.99,89.99,200,11,8
3962,84.98,84.98,300,11,8
3963,80,80,3.9,11,8
3964,75,75,135.4,11,8
3965,73.04,73.04,91.6,11,8
3966,71,71,10.7,11,8
3967,70,70,1.2,11,8
3968,68.04,68.04,73.4,11,8
3969,67.84,67.84,0.1,11,8
3970,65,65,0.8,11,8
3971,63.04,63.04,55,11,8
3972,60.19,60.19,103,11,8
3973,60,60,130.8,11,8
3974,58.04,58.04,36.6,11,8
3975,57,57,0.3,11,8
3976,55.19,55.19,101,11,8
3977,55,55,9.1,11,8
3978,53.04,53.04,18.4,11,8
3979,51.11,51.11,0.8,11,8
3980,51,51,2.6,11,8
3981,50,50,12.6,11,8
3982,49,49,0.6,11,8
3983,45.02,45.02,21.6,11,8
3984,44,44,50,11,8
3985,42.8,42.8,35.3,11,8
3986,42.4,42.4,20,11,8
3987,42,42,4.4,11,8
3988,41.04,41.04,22.9,11,8
3989,40.04,40.04,22.9,11,8
3990,40,40,75,11,8
3991,39.79,39.79,76.9,11,8
3992,39.4,39.4,20,11,8
3993,39.04,39.04,22.9,11,8
3994,38.04,38.04,22.9,11,8
3995,38,38,65.1,11,8
3996,37.4,37.4,10,11,8
3997,37.04,37.04,22.9,11,8
3998,36.79,36.79,57.7,11,8
3999,36.04,36.04,22.9,11,8
4000,36,36,50,11,8
4001,35.79,35.79,57.7,11,8
4002,35.5,35.5,6.1,11,8
4003,35.04,35.04,22.9,11,8
4004,34.04,34.04,22.9,11,8
4005,33.79,33.79,57.7,11,8
4006,33.04,33.04,22.9,11,8
4007,33,33,1.1,11,8
4008,32.79,32.79,57.7,11,8
4009,32.04,32.04,22.9,11,8
4010,32,32,50,11,8
4011,31.79,31.79,76.9,11,8
4012,31.11,31.11,25,11,8
4013,31.04,31.04,22.9,11,8
4014,30.79,30.79,22.9,11,8
4015,30.54,30.54,22.9,11,8
4016,30.29,30.29,22.9,11,8
4017,30.11,30.11,25,11,8
4018,30.04,30.04,22.9,11,8
4019,30,30,114.3,11,8
